gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,seed_exposure,n_seed_up2,betweenness,fast_forward_share,fast_transit_share,same_day_transit_share_upper_bound,sync_in_days,sync_max_payers,transit_observation_complete_share,repeated_route_count,likely_true_terminal,terminal_unknown,transit_seed_caveat,depth,is_seed,truncated_by_depth
100000000785800100,transit,1.0,56,0.6209,Отдаёт дальше 100% полученного (19 тыс ₸ → 19 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,1,19000.0,19000.0,1,1,0.0003566979785631403,1.0,0.0004785936971391739,1,0.0,1.0,0.0,1.0,0,1,0.0,0,False,False,False,2,False,False
100000000790311100,peripheral,0.2,15,0.3403,"Разовый получатель: 46 тыс ₸ от 1, дальше не переводил",1,0,46300.0,0.0,1,0,0.000300299219066313,0.0,2.2367308463522335e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000791285100,transit,0.75,27,0.6784,Отдаёт дальше 58% полученного (1.1 млн ₸ → 650 тыс ₸); 95% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,3,1120000.0,650000.0,2,3,0.0005664343010128592,0.5803571428571429,3.728353199847425e-06,0,3.883678287186913e-05,0.9538461538461539,0.0,0.5535714285714286,0,1,0.0,0,False,False,False,3,False,False
100000000795033100,peripheral,0.2,0,0.274,"Разовый получатель: 18 тыс ₸ от 1, дальше не переводил",1,0,18200.0,0.0,1,0,0.0005330176535576376,0.0,1.1375305978074346e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000795129100,terminal,0.6,15,0.5368,Получил 332 тыс ₸ от 1 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),1,0,332000.0,0.0,1,0,0.0003911920814716179,0.0,0.0001603876114446958,1,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,2,False,False
100000000795374100,peripheral,0.2,6,0.2444,"Разовый получатель: 50 тыс ₸ от 1, дальше не переводил",1,0,50000.0,0.0,1,0,0.00029574224412010574,0.0,6.482134619529196e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000000802149100,peripheral,0.2,0,0.2802,"Разовый получатель: 104 тыс ₸ от 1, дальше не переводил",1,0,104128.0,0.0,1,0,0.0002948035998809035,0.0,6.982427812952528e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000000803368100,peripheral,0.3,14,0.2942,4-е колено: обход остановился здесь (исходящие не выгружались); получил 140 тыс ₸ от 1,1,0,139503.0,0.0,1,0,0.0005481144591336169,0.0,7.382619349367458e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000000806727100,peripheral,0.2,3,0.3801,"Признаков роли нет: вход 1 (45 тыс ₸), выход 1 (5 тыс ₸)",1,1,45000.0,5000.0,1,1,0.0003458595620044754,0.1111111111111111,6.647670925180917e-05,2,0.0,0.0,0.0,0.0,0,1,1.0,0,False,False,False,2,False,False
100000000810551100,peripheral,0.2,3,0.5084,"Признаков роли нет: вход 1 (100 тыс ₸), выход 1 (7 тыс ₸)",1,1,100000.0,7100.0,1,1,0.0003055929375935056,0.071,8.431448765822121e-05,2,7.769558206055905e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000000817146100,peripheral,0.2,4,0.4521,"Разовый получатель: 70 тыс ₸ от 1, дальше не переводил",1,0,70020.0,0.0,1,0,0.000589468478641026,0.0,0.0043977477516776485,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000000821507100,terminal,0.6,30,0.3848,Получил 400 тыс ₸ от 1 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),1,0,400000.0,0.0,1,0,0.0003355427477307164,0.0,7.53340315923415e-07,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000831684100,transit,0.75,12,0.6346,Отдаёт дальше 333% полученного (15 тыс ₸ → 50 тыс ₸); 90% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,1,15000.0,50000.0,2,3,0.0018906089223340397,3.3333333333333335,0.0018803301282530893,1,0.0,0.9,1.0,1.0,0,1,1.0,0,False,False,False,2,False,False
100000000838385100,transit,0.75,28,0.7325,Отдаёт дальше 41% полученного (437 тыс ₸ → 178 тыс ₸); 69% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,2,436900.0,177500.0,8,6,0.0019211545642599105,0.40627145799954223,6.246128706609496e-05,0,2.1796153652579615e-05,0.6901408450704225,0.16365300984206912,0.28038452735179675,0,1,0.7047379262989243,0,False,False,False,3,False,False
100000000850297100,transit,1.0,11,0.4413,Отдаёт дальше 100% полученного (18 тыс ₸ → 18 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,1,17520.0,17520.0,1,1,0.0002939168313087527,1.0,7.376799864024605e-07,1,0.0,1.0,0.0,1.0,0,1,1.0,0,False,False,False,2,False,False
100000000860514100,peripheral,0.2,26,0.2768,"Признаков роли нет: вход 1 (12 тыс ₸), выход 1 (50 тыс ₸)",1,1,12000.0,50000.0,1,1,0.0003062893737864735,4.166666666666667,1.4642643892068349e-07,0,2.0012831990095827e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000000861294100,peripheral,0.2,8,0.4387,"Разовый получатель: 150 тыс ₸ от 1, дальше не переводил",1,0,150000.0,0.0,1,0,0.00031399890954633404,0.0,8.195480633265109e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000870121100,peripheral,0.2,13,0.1329,"Разовый получатель: 12 тыс ₸ от 1, дальше не переводил",1,0,12000.0,0.0,1,0,0.00031567480064350023,0.0,1.1098479846372987e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000000878006100,peripheral,0.2,5,0.2287,"Разовый получатель: 47 тыс ₸ от 1, дальше не переводил",1,0,47003.0,0.0,1,0,0.000287092622626295,0.0,4.5236416986857383e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000000896111100,terminal,0.6,24,0.535,Получил 287 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,287100.0,0.0,1,0,0.00038717189285320344,0.0,0.0001886637039160982,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000000907277100,peripheral,0.2,1,0.3008,"Разовый получатель: 18 тыс ₸ от 1, дальше не переводил",1,0,17534.0,0.0,1,0,0.00028924947543311784,0.0,2.6041313501005124e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000000910216100,transit,0.75,3,0.5059,Отдаёт дальше 73% полученного (71 тыс ₸ → 52 тыс ₸),1,1,71000.0,52010.0,3,1,0.00032323954910943236,0.7325352112676057,3.072464130766739e-06,1,0.0004801618458481234,0.0,0.0,0.0,0,1,1.0,0,False,False,False,2,False,False
100000000912487100,peripheral,0.2,3,0.235,"Разовый получатель: 10 тыс ₸ от 1, дальше не переводил",1,0,10000.0,0.0,1,0,0.00029168015431879206,0.0,6.069801851480217e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000913911100,transit,0.75,3,0.691,Отдаёт дальше 128% полученного (467 тыс ₸ → 600 тыс ₸),2,1,467000.0,600000.0,2,1,0.0004594431862388912,1.284796573875803,0.00040772223975463743,1,1.9418391435934565e-05,0.0,0.0,0.0,0,2,1.0,0,False,False,False,2,False,False
100000000917179100,peripheral,0.2,14,0.2978,"Разовый получатель: 94 тыс ₸ от 1, дальше не переводил",1,0,94465.0,0.0,2,0,0.00042586253334482907,0.0,1.4662603426614662e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000922570100,transit,0.75,12,0.5703,Отдаёт дальше 106% полученного (47 тыс ₸ → 50 тыс ₸),1,1,47101.0,50000.0,1,1,0.00029338594320602463,1.0615485870788306,0.00015534638496473357,1,1.981468513870874e-07,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000000926078100,peripheral,0.3,6,0.3674,4-е колено: обход остановился здесь (исходящие не выгружались); получил 250 тыс ₸ от 1,1,0,250000.0,0.0,1,0,0.0005165635899862601,0.0,4.659292210701643e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000000926766100,transit,0.75,26,0.3712,Отдаёт дальше 32% полученного (19 тыс ₸ → 6 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,1,18750.0,6000.0,1,1,0.00031794441854413876,0.32,2.2879131081356799e-07,0,0.0,1.0,0.0,0.32,0,1,0.0,0,False,False,False,3,False,False
100000000933075100,transit,0.75,12,0.5741,Отдаёт дальше 138% полученного (40 тыс ₸ → 55 тыс ₸); 73% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,2,40000.0,55000.0,1,2,0.0008086964755110837,1.375,4.6445092053447056e-06,0,2.139985994980544e-05,0.7272727272727273,0.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000000941942100,peripheral,0.2,3,0.4383,"Разовый получатель: 130 тыс ₸ от 1, дальше не переводил",1,0,130000.0,0.0,1,0,0.00031160003060637,0.0,0.00010960883395568757,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000000942301100,peripheral,0.2,0,0.3053,"Разовый получатель: 58 тыс ₸ от 1, дальше не переводил",1,0,57580.0,0.0,2,0,0.000300590276391355,0.0,3.862617425179715e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000000943371100,peripheral,0.2,13,0.2371,"Разовый получатель: 16 тыс ₸ от 1, дальше не переводил",1,0,15500.0,0.0,1,0,0.00030597516384402423,0.0,3.680436584579779e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000945428100,peripheral,0.2,0,0.4229,"Разовый получатель: 90 тыс ₸ от 1, дальше не переводил",1,0,89629.0,0.0,1,0,0.00030238839325451197,0.0,0.00011200634328426531,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000000954884100,peripheral,0.2,35,0.1809,"Разовый получатель: 34 тыс ₸ от 1, дальше не переводил",1,0,34000.0,0.0,1,0,0.00031150191855239327,0.0,1.0874689372571112e-07,0,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,3,False,False
100000000955444100,peripheral,0.2,44,0.2455,"Разовый получатель: 7 тыс ₸ от 1, дальше не переводил",1,0,6910.0,0.0,1,0,0.0003525283441776959,0.0,1.2196901915672065e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000955529100,peripheral,0.2,3,0.3034,"Признаков роли нет: вход 1 (27 тыс ₸), выход 1 (64 тыс ₸)",1,1,27000.0,63500.0,1,1,0.0002956290149139567,2.3518518518518516,4.0079457445408806e-07,0,3.368496473580486e-06,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000000957746100,peripheral,0.3,16,0.1665,4-е колено: обход остановился здесь (исходящие не выгружались); получил 5 тыс ₸ от 1,1,0,5300.0,0.0,1,0,0.00034730735985062075,0.0,7.127641322416851e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000000961900100,terminal,0.7,0,0.4125,Получил 36 тыс ₸ от 2 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),2,0,36000.0,0.0,3,0,0.0002943204405632645,0.0,3.375943438318024e-05,1,0.0,,0.0,0.0,0,1,1.0,2,True,False,False,1,False,False
100000000967918100,peripheral,0.2,0,0.2949,"Разовый получатель: 21 тыс ₸ от 1, дальше не переводил",1,0,21200.0,0.0,3,0,0.00047927096158051775,0.0,1.740278801293696e-05,1,0.0,,0.0,0.0,0,1,0.6792452830188679,0,True,False,False,2,False,False
100000000968253100,peripheral,0.2,1,0.2855,"Разовый получатель: 15 тыс ₸ от 1, дальше не переводил",1,0,15000.0,0.0,1,0,0.00028871761851507826,0.0,2.2277843191232856e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000000971908100,peripheral,0.2,8,0.4,"Разовый получатель: 89 тыс ₸ от 1, дальше не переводил",1,0,89000.0,0.0,1,0,0.0003024375326458565,0.0,4.862651842403965e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000976943100,transit,0.75,11,0.5001,Отдаёт дальше 120% полученного (70 тыс ₸ → 84 тыс ₸),1,1,70000.0,84000.0,1,3,0.00037346136238482604,1.2,2.985575295078573e-06,0,2.1796153652579615e-05,0.13095238095238096,0.0,0.15714285714285714,0,1,1.0,0,False,False,False,3,False,False
100000000978041100,peripheral,0.2,1,0.3786,"Разовый получатель: 44 тыс ₸ от 1, дальше не переводил",1,0,44445.0,0.0,1,0,0.00029489777911163493,0.0,6.600924937562295e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000000979567100,peripheral,0.2,1,0.2598,"Разовый получатель: 10 тыс ₸ от 1, дальше не переводил",1,0,10000.0,0.0,1,0,0.0005307306769296842,0.0,1.5157825937643876e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000979923100,peripheral,0.2,11,0.4354,"Разовый получатель: 98 тыс ₸ от 1, дальше не переводил",1,0,97900.0,0.0,1,0,0.0003004178044094989,0.0,0.00015050491066999445,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000000981693100,peripheral,0.3,0,0.1497,4-е колено: обход остановился здесь (исходящие не выгружались); получил 16 тыс ₸ от 1,1,0,16500.0,0.0,1,0,0.000529081521154152,0.0,1.305437558927889e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000000993112100,peripheral,0.2,32,0.4379,"Разовый получатель: 141 тыс ₸ от 1, дальше не переводил",1,0,141000.0,0.0,1,0,0.00044111482764995627,0.0,8.790204925203195e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000000998559100,peripheral,0.2,3,0.4248,"Разовый получатель: 100 тыс ₸ от 1, дальше не переводил",1,0,100000.0,0.0,1,0,0.0003055929375935056,0.0,8.431448765822121e-05,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000001009583100,terminal,0.6,5,0.4306,Получил 394 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,393740.0,0.0,1,0,0.00029833008241722037,0.0,3.7894148936036476e-06,0,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,3,False,False
100000001046057100,peripheral,0.2,2,0.2213,"Разовый получатель: 83 тыс ₸ от 1, дальше не переводил",1,0,83420.0,0.0,1,0,0.00031851488108134123,0.0,1.072509462958841e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000001046626100,peripheral,0.2,5,0.316,"Разовый получатель: 150 тыс ₸ от 1, дальше не переводил",1,0,150000.0,0.0,1,0,0.00029043067032840335,0.0,1.443623289583347e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000001049200100,peripheral,0.2,17,0.4316,"Признаков роли нет: вход 2 (77 тыс ₸), выход 4 (36 тыс ₸)",2,4,76624.0,36000.0,2,5,0.0002982913003271399,0.46982668615577367,3.605743531893241e-06,1,0.0011596533657190738,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000001052789100,peripheral,0.2,17,0.2503,"Разовый получатель: 71 тыс ₸ от 1, дальше не переводил",1,0,70975.0,0.0,1,0,0.00029770710734911807,0.0,4.7598205707568774e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
